x-axis,1
second,Volt
+35.617461000E-03,+3.030750033592E+00
+35.617462000E-03,+3.062000033576E+00
+35.617463000E-03,+3.030750038920E+00
+35.617464000E-03,+2.999500038936E+00
+35.617465000E-03,+3.030750033526E+00
+35.617466000E-03,+3.062000033510E+00
+35.617467000E-03,+3.062000036240E+00
+35.617468000E-03,+3.093250033477E+00
+35.617469000E-03,+3.062000039019E+00
+35.617470000E-03,+3.062000036240E+00
+35.617471000E-03,+3.062000036240E+00
+35.617472000E-03,+2.999500041896E+00
+35.617473000E-03,+3.030750033395E+00
+35.617474000E-03,+2.999500039101E+00
+35.617475000E-03,+3.030750033362E+00
+35.617476000E-03,+3.030750036240E+00
+35.617477000E-03,+3.030750036240E+00
+35.617478000E-03,+3.030750036240E+00
+35.617479000E-03,+3.030750036240E+00
+35.617480000E-03,+3.030750036240E+00
+35.617481000E-03,+3.030750036240E+00
+35.617482000E-03,+3.062000033247E+00
+35.617483000E-03,+3.093250033230E+00
+35.617484000E-03,+3.093250036240E+00
+35.617485000E-03,+3.093250036240E+00
+35.617486000E-03,+3.124500033181E+00
+35.617487000E-03,+3.093250039315E+00
+35.617488000E-03,+3.093250036240E+00
+35.617489000E-03,+3.062000039348E+00
+35.617490000E-03,+3.062000036240E+00
+35.617491000E-03,+3.062000036240E+00
+35.617492000E-03,+3.062000036240E+00
+35.617493000E-03,+3.030750039413E+00
+35.617494000E-03,+3.030750036240E+00
+35.617495000E-03,+3.062000033033E+00
+35.617496000E-03,+3.062000036240E+00
+35.617497000E-03,+3.062000036240E+00
+35.617498000E-03,+3.093250032984E+00
+35.617499000E-03,+3.093250036240E+00
+35.617500000E-03,+3.062000039529E+00
+35.617501000E-03,+3.062000036240E+00
+35.617502000E-03,+3.093250032918E+00
+35.617503000E-03,+3.062000039578E+00
+35.617504000E-03,+3.062000036240E+00
+35.617505000E-03,+3.062000036240E+00
+35.617506000E-03,+3.062000036240E+00
+35.617507000E-03,+3.093250032836E+00
+35.617508000E-03,+3.093250036240E+00
+35.617509000E-03,+3.062000039677E+00
+35.617510000E-03,+3.124500029333E+00
+35.617511000E-03,+3.093250039709E+00
+35.617512000E-03,+3.093250036240E+00
+35.617513000E-03,+3.093250036240E+00
+35.617514000E-03,+3.093250036240E+00
+35.617515000E-03,+3.093250036240E+00
+35.617516000E-03,+3.124500032688E+00
+35.617517000E-03,+3.093250039808E+00
+35.617518000E-03,+3.093250036240E+00
+35.617519000E-03,+3.124500032638E+00
+35.617520000E-03,+3.124500036240E+00
+35.617521000E-03,+3.124500036240E+00
+35.617522000E-03,+3.093250039890E+00
+35.617523000E-03,+3.093250036240E+00
+35.617524000E-03,+3.093250036240E+00
+35.617525000E-03,+3.093250036240E+00
+35.617526000E-03,+3.093250036240E+00
+35.617527000E-03,+3.093250036240E+00
+35.617528000E-03,+3.093250036240E+00
+35.617529000E-03,+3.093250036240E+00
+35.617530000E-03,+3.093250036240E+00
+35.617531000E-03,+3.124500032441E+00
+35.617532000E-03,+3.093250040055E+00
+35.617533000E-03,+3.124500032408E+00
+35.617534000E-03,+3.093250040088E+00
+35.617535000E-03,+3.093250036240E+00
+35.617536000E-03,+3.093250036240E+00
+35.617537000E-03,+3.124500032342E+00
+35.617538000E-03,+3.093250040154E+00
+35.617539000E-03,+3.093250036240E+00
+35.617540000E-03,+3.093250036240E+00
+35.617541000E-03,+3.093250036240E+00
+35.617542000E-03,+3.093250036240E+00
+35.617543000E-03,+3.093250036240E+00
+35.617544000E-03,+3.124500032227E+00
+35.617545000E-03,+3.124500036240E+00
+35.617546000E-03,+3.124500036240E+00
+35.617547000E-03,+3.124500036240E+00
+35.617548000E-03,+3.124500036240E+00
+35.617549000E-03,+3.124500036240E+00
+35.617550000E-03,+3.155750032128E+00
+35.617551000E-03,+3.093250044495E+00
+35.617552000E-03,+3.124500032095E+00
+35.617553000E-03,+3.124500036240E+00
+35.617554000E-03,+3.093250040417E+00
+35.617555000E-03,+3.062000040433E+00
+35.617556000E-03,+3.124500027820E+00
+35.617557000E-03,+3.062000044693E+00
+35.617558000E-03,+3.093250031997E+00
+35.617559000E-03,+3.093250036240E+00
+35.617560000E-03,+3.093250036240E+00
+35.617561000E-03,+3.093250036240E+00
+35.617562000E-03,+3.124500031931E+00
+35.617563000E-03,+3.093250040565E+00
+35.617564000E-03,+3.124500031898E+00
+35.617565000E-03,+3.124500036240E+00
+35.617566000E-03,+3.124500036240E+00
+35.617567000E-03,+3.124500036240E+00
+35.617568000E-03,+3.124500036240E+00
+35.617569000E-03,+3.124500036240E+00
+35.617570000E-03,+3.124500036240E+00
+35.617571000E-03,+3.093250040696E+00
+35.617572000E-03,+3.093250036240E+00
+35.617573000E-03,+3.093250036240E+00
+35.617574000E-03,+3.093250036240E+00
+35.617575000E-03,+3.093250036240E+00
+35.617576000E-03,+3.093250036240E+00
+35.617577000E-03,+3.124500031684E+00
+35.617578000E-03,+3.124500036240E+00
+35.617579000E-03,+3.124500036240E+00
+35.617580000E-03,+3.093250040844E+00
+35.617581000E-03,+3.093250036240E+00
+35.617582000E-03,+3.124500031602E+00
+35.617583000E-03,+3.093250040894E+00
+35.617584000E-03,+3.124500031569E+00
+35.617585000E-03,+3.124500036240E+00
+35.617586000E-03,+3.124500036240E+00
+35.617587000E-03,+3.093250040960E+00
+35.617588000E-03,+2.968250055185E+00
+35.617589000E-03,+2.155750159813E+00
+35.617590000E-03,+1.530750131625E+00
+35.617591000E-03,+1.093250103240E+00
+35.617592000E-03,+593.250113074E-03
+35.617593000E-03,+280.750084426E-03
+35.617594000E-03,-31.749915410E-03
+35.617595000E-03,-125.499949206E-03
+35.617596000E-03,-94.249968628E-03
+35.617597000E-03,-499.978414E-06
+35.617598000E-03,+62.000026438E-03
+35.617599000E-03,+155.750021488E-03
+35.617600000E-03,+280.750016505E-03
+35.617601000E-03,+468.250006538E-03
+35.617602000E-03,+593.250016373E-03
+35.617603000E-03,+718.250016307E-03
+35.617604000E-03,+780.750026241E-03
+35.617605000E-03,+687.000051288E-03
+35.617606000E-03,+530.750061402E-03
+35.617607000E-03,+312.000071582E-03
+35.617608000E-03,+124.500066632E-03
+35.617609000E-03,-499.943433E-06
+35.617610000E-03,-31.749958662E-03
+35.617611000E-03,-499.968875E-06
+35.617612000E-03,+30.750031108E-03
+35.617613000E-03,+62.000031092E-03
+35.617614000E-03,+124.500025912E-03
+35.617615000E-03,+187.000025879E-03
+35.617616000E-03,+280.750020649E-03
+35.617617000E-03,+280.750036240E-03
+35.617618000E-03,+312.000031010E-03
+35.617619000E-03,+312.000036240E-03
+35.617620000E-03,+343.250030977E-03
+35.617621000E-03,+312.000041519E-03
+35.617622000E-03,+280.750041535E-03
+35.617623000E-03,+218.250046864E-03
+35.617624000E-03,+155.750046897E-03
+35.617625000E-03,+124.500041585E-03
+35.617626000E-03,+155.750030878E-03
+35.617627000E-03,+155.750036240E-03
+35.617628000E-03,+155.750036240E-03
+35.617629000E-03,+155.750036240E-03
+35.617630000E-03,+155.750036240E-03
+35.617631000E-03,+124.500041683E-03
+35.617632000E-03,+124.500036240E-03
+35.617633000E-03,+124.500036240E-03
+35.617634000E-03,+155.750030747E-03
+35.617635000E-03,+187.000030730E-03
+35.617636000E-03,+155.750041766E-03
+35.617637000E-03,+187.000030697E-03
+35.617638000E-03,+187.000036240E-03
+35.617639000E-03,+187.000036240E-03
+35.617640000E-03,+187.000036240E-03
+35.617641000E-03,+187.000036240E-03
+35.617642000E-03,+187.000036240E-03
+35.617643000E-03,+155.750041881E-03
+35.617644000E-03,+155.750036240E-03
+35.617645000E-03,+187.000030566E-03
+35.617646000E-03,+155.750041930E-03
+35.617647000E-03,+124.500041946E-03
+35.617648000E-03,+93.250041963E-03
+35.617649000E-03,+124.500030500E-03
+35.617650000E-03,+93.250041996E-03
+35.617651000E-03,+93.250036240E-03
+35.617652000E-03,+124.500030451E-03
+35.617653000E-03,+124.500036240E-03
+35.617654000E-03,+155.750030418E-03
+35.617655000E-03,+155.750036240E-03
+35.617656000E-03,+155.750036240E-03
+35.617657000E-03,+155.750036240E-03
+35.617658000E-03,+155.750036240E-03
+35.617659000E-03,+124.500042144E-03
+35.617660000E-03,+155.750030319E-03
+35.617661000E-03,+124.500042177E-03
+35.617662000E-03,+124.500036240E-03
+35.617663000E-03,+155.750030270E-03
+35.617664000E-03,+124.500042226E-03
+35.617665000E-03,+124.500036240E-03
+35.617666000E-03,+155.750030220E-03
+35.617667000E-03,+124.500042275E-03
+35.617668000E-03,+124.500036240E-03
+35.617669000E-03,+93.250042308E-03
+35.617670000E-03,+124.500030154E-03
+35.617671000E-03,+124.500036240E-03
+35.617672000E-03,+124.500036240E-03
+35.617673000E-03,+93.250042374E-03
+35.617674000E-03,+124.500030089E-03
+35.617675000E-03,+124.500036240E-03
+35.617676000E-03,+93.250042423E-03
+35.617677000E-03,+124.500030039E-03
+35.617678000E-03,+62.000048673E-03
+35.617679000E-03,+124.500023773E-03
+35.617680000E-03,+93.250042489E-03
+35.617681000E-03,+93.250036240E-03
+35.617682000E-03,+93.250036240E-03
+35.617683000E-03,+93.250036240E-03
+35.617684000E-03,+124.500029924E-03
+35.617685000E-03,+93.250042572E-03
+35.617686000E-03,+93.250036240E-03
+35.617687000E-03,+124.500029875E-03
+35.617688000E-03,+124.500036240E-03
+35.617689000E-03,+93.250042637E-03
+35.617690000E-03,+93.250036240E-03
+35.617691000E-03,+124.500029809E-03
+35.617692000E-03,+93.250042687E-03
+35.617693000E-03,+93.250036240E-03
+35.617694000E-03,+93.250036240E-03
+35.617695000E-03,+62.000042736E-03
+35.617696000E-03,+93.250029727E-03
+35.617697000E-03,+93.250036240E-03
+35.617698000E-03,+93.250036240E-03
+35.617699000E-03,+124.500029677E-03
+35.617700000E-03,+124.500036240E-03
+35.617701000E-03,+124.500036240E-03
+35.617702000E-03,+155.750029628E-03
+35.617703000E-03,+124.500042868E-03
+35.617704000E-03,+124.500036240E-03
+35.617705000E-03,+124.500036240E-03
+35.617706000E-03,+124.500036240E-03
+35.617707000E-03,+93.250042933E-03
+35.617708000E-03,+93.250036240E-03
+35.617709000E-03,+93.250036240E-03
+35.617710000E-03,+93.250036240E-03
+35.617711000E-03,+62.000042999E-03
+35.617712000E-03,+62.000036240E-03
+35.617713000E-03,+93.250029447E-03
+35.617714000E-03,+93.250036240E-03
+35.617715000E-03,+93.250036240E-03
+35.617716000E-03,+93.250036240E-03
+35.617717000E-03,+124.500029381E-03
+35.617718000E-03,+124.500036240E-03
+35.617719000E-03,+93.250043131E-03
+35.617720000E-03,+124.500029332E-03
+35.617721000E-03,+93.250043164E-03
+35.617722000E-03,+93.250036240E-03
+35.617723000E-03,+93.250036240E-03
+35.617724000E-03,+93.250036240E-03
+35.617725000E-03,+93.250036240E-03
+35.617726000E-03,+93.250036240E-03
+35.617727000E-03,+62.000043262E-03
+35.617728000E-03,+62.000036240E-03
+35.617729000E-03,+93.250029184E-03
+35.617730000E-03,+93.250036240E-03
+35.617731000E-03,+93.250036240E-03
+35.617732000E-03,+93.250036240E-03
+35.617733000E-03,+93.250036240E-03
+35.617734000E-03,+93.250036240E-03
+35.617735000E-03,+93.250036240E-03
+35.617736000E-03,+62.000043410E-03
+35.617737000E-03,+93.250029052E-03
+35.617738000E-03,+93.250036240E-03
+35.617739000E-03,+93.250036240E-03
+35.617740000E-03,+93.250036240E-03
+35.617741000E-03,+93.250036240E-03
+35.617742000E-03,+62.000043509E-03
+35.617743000E-03,+93.250028954E-03
+35.617744000E-03,+124.500028937E-03
+35.617745000E-03,+62.000050877E-03
+35.617746000E-03,+93.250028904E-03
+35.617747000E-03,+93.250036240E-03
+35.617748000E-03,+62.000043608E-03
+35.617749000E-03,+93.250028855E-03
+35.617750000E-03,+311.999984432E-03
+35.617751000E-03,+936.999887890E-03
+35.617752000E-03,+1.593249880127E+00
+35.617753000E-03,+2.061999924484E+00
+35.617754000E-03,+2.499499931704E+00
+35.617755000E-03,+2.843249953923E+00
+35.617756000E-03,+3.124499968742E+00
+35.617757000E-03,+3.218250013691E+00
+35.617758000E-03,+3.249500028707E+00
+35.617759000E-03,+3.155750058887E+00
+35.617760000E-03,+3.124500043805E+00
+35.617761000E-03,+3.030750058986E+00
+35.617762000E-03,+2.937000059035E+00
+35.617763000E-03,+2.780750074314E+00
+35.617764000E-03,+2.655750066765E+00
+35.617765000E-03,+2.499500074479E+00
+35.617766000E-03,+2.468250043904E+00
+35.617767000E-03,+2.499500028559E+00
+35.617768000E-03,+2.655749997754E+00
+35.617769000E-03,+2.843249989958E+00
+35.617770000E-03,+3.061999982129E+00
+35.617771000E-03,+3.155750013000E+00
+35.617772000E-03,+3.187000028477E+00
+35.617773000E-03,+3.155750044019E+00
+35.617774000E-03,+3.155750036240E+00
+35.617775000E-03,+3.093250051864E+00
+35.617776000E-03,+3.093250036240E+00
+35.617777000E-03,+3.030750051930E+00
+35.617778000E-03,+2.968250051963E+00
+35.617779000E-03,+2.905750051996E+00
+35.617780000E-03,+2.874500044134E+00
+35.617781000E-03,+2.874500036240E+00
+35.617782000E-03,+2.874500036240E+00
+35.617783000E-03,+2.874500036240E+00
+35.617784000E-03,+2.937000020319E+00
+35.617785000E-03,+2.968250028263E+00
+35.617786000E-03,+3.030750020253E+00
+35.617787000E-03,+3.030750036240E+00
+35.617788000E-03,+3.030750036240E+00
+35.617789000E-03,+3.030750036240E+00
+35.617790000E-03,+3.030750036240E+00
+35.617791000E-03,+3.093250020089E+00
+35.617792000E-03,+3.093250036240E+00
+35.617793000E-03,+3.093250036240E+00
+35.617794000E-03,+3.093250036240E+00
+35.617795000E-03,+3.062000044381E+00
+35.617796000E-03,+3.062000036240E+00
+35.617797000E-03,+3.062000036240E+00
+35.617798000E-03,+3.062000036240E+00
+35.617799000E-03,+3.030750044447E+00
+35.617800000E-03,+3.030750036240E+00
+35.617801000E-03,+3.030750036240E+00
+35.617802000E-03,+2.999500044496E+00
+35.617803000E-03,+3.030750027967E+00
+35.617804000E-03,+2.999500044529E+00
+35.617805000E-03,+3.062000019628E+00
+35.617806000E-03,+3.030750044562E+00
+35.617807000E-03,+3.030750036240E+00
+35.617808000E-03,+3.093250019529E+00
+35.617809000E-03,+3.093250036240E+00
+35.617810000E-03,+3.093250036240E+00
+35.617811000E-03,+3.062000044644E+00
+35.617812000E-03,+3.124500019398E+00
+35.617813000E-03,+3.093250044677E+00
+35.617814000E-03,+3.124500027786E+00
+35.617815000E-03,+3.093250044710E+00
+35.617816000E-03,+3.062000044726E+00
+35.617817000E-03,+3.062000036240E+00
+35.617818000E-03,+3.062000036240E+00
+35.617819000E-03,+3.062000036240E+00
+35.617820000E-03,+3.062000036240E+00
+35.617821000E-03,+3.062000036240E+00
+35.617822000E-03,+3.062000036240E+00
+35.617823000E-03,+3.062000036240E+00
+35.617824000E-03,+3.062000036240E+00
+35.617825000E-03,+3.030750044874E+00
+35.617826000E-03,+3.093250018937E+00
+35.617827000E-03,+3.062000044907E+00
+35.617828000E-03,+3.062000036240E+00
+35.617829000E-03,+3.062000036240E+00
+35.617830000E-03,+3.062000036240E+00
+35.617831000E-03,+3.093250027506E+00
+35.617832000E-03,+3.093250036240E+00
+35.617833000E-03,+3.093250036240E+00
+35.617834000E-03,+3.093250036240E+00
+35.617835000E-03,+3.093250036240E+00
+35.617836000E-03,+3.093250036240E+00
+35.617837000E-03,+3.093250036240E+00
+35.617838000E-03,+3.062000045088E+00
+35.617839000E-03,+3.093250027375E+00
+35.617840000E-03,+3.093250036240E+00
+35.617841000E-03,+3.093250036240E+00
+35.617842000E-03,+3.093250036240E+00
+35.617843000E-03,+3.093250036240E+00
+35.617844000E-03,+3.124500027292E+00
+35.617845000E-03,+3.093250045203E+00
+35.617846000E-03,+3.124500027260E+00
+35.617847000E-03,+3.093250045236E+00
+35.617848000E-03,+3.093250036240E+00
+35.617849000E-03,+3.093250036240E+00
+35.617850000E-03,+3.093250036240E+00
+35.617851000E-03,+3.093250036240E+00
+35.617852000E-03,+3.124500027161E+00
+35.617853000E-03,+3.093250045335E+00
+35.617854000E-03,+3.124500027128E+00
+35.617855000E-03,+3.093250045368E+00
+35.617856000E-03,+3.124500027095E+00
+35.617857000E-03,+3.124500036240E+00
+35.617858000E-03,+3.093250045417E+00
+35.617859000E-03,+3.124500027046E+00
+35.617860000E-03,+3.093250045450E+00
+35.617861000E-03,+3.093250036240E+00
+35.617862000E-03,+3.093250036240E+00
+35.617863000E-03,+3.093250036240E+00
+35.617864000E-03,+3.062000045516E+00
+35.617865000E-03,+3.062000036240E+00
+35.617866000E-03,+3.093250026931E+00
+35.617867000E-03,+3.093250036240E+00
+35.617868000E-03,+3.062000045582E+00
+35.617869000E-03,+3.093250026881E+00
+35.617870000E-03,+3.093250036240E+00
+35.617871000E-03,+3.093250036240E+00
+35.617872000E-03,+3.124500026832E+00
+35.617873000E-03,+3.155750026815E+00
+35.617874000E-03,+3.124500045680E+00
+35.617875000E-03,+3.093250045697E+00
+35.617876000E-03,+3.124500026766E+00
+35.617877000E-03,+3.093250045730E+00
+35.617878000E-03,+3.124500026733E+00
+35.617879000E-03,+3.093250045763E+00
+35.617880000E-03,+3.093250036240E+00
+35.617881000E-03,+3.124500026684E+00
+35.617882000E-03,+3.093250045812E+00
+35.617883000E-03,+3.093250036240E+00
+35.617884000E-03,+3.093250036240E+00
+35.617885000E-03,+3.093250036240E+00
+35.617886000E-03,+3.124500026602E+00
+35.617887000E-03,+3.093250045894E+00
+35.617888000E-03,+3.124500026569E+00
+35.617889000E-03,+3.124500036240E+00
+35.617890000E-03,+3.124500036240E+00
+35.617891000E-03,+3.124500036240E+00
+35.617892000E-03,+3.124500036240E+00
+35.617893000E-03,+3.124500036240E+00
+35.617894000E-03,+3.124500036240E+00
+35.617895000E-03,+3.124500036240E+00
+35.617896000E-03,+3.124500036240E+00
+35.617897000E-03,+3.124500036240E+00
+35.617898000E-03,+3.093250046075E+00
+35.617899000E-03,+3.093250036240E+00
+35.617900000E-03,+3.124500026371E+00
+35.617901000E-03,+3.124500036240E+00
+35.617902000E-03,+3.093250046141E+00
+35.617903000E-03,+3.124500026322E+00
+35.617904000E-03,+3.124500036240E+00
+35.617905000E-03,+3.124500036240E+00
+35.617906000E-03,+3.093250046207E+00
+35.617907000E-03,+3.093250036240E+00
+35.617908000E-03,+3.124500026240E+00
+35.617909000E-03,+3.124500036240E+00
+35.617910000E-03,+3.124500036240E+00
+35.617911000E-03,+3.093250046289E+00
+35.617912000E-03,+3.124500026174E+00
+35.617913000E-03,+3.093250046322E+00
+35.617914000E-03,+2.655750177620E+00
+35.617915000E-03,+1.843250299232E+00
+35.617916000E-03,+1.343250198344E+00
+35.617917000E-03,+905.750178311E-03
+35.617918000E-03,+437.000188706E-03
+35.617919000E-03,+155.750127868E-03
+35.617920000E-03,-94.249882182E-03
+35.617921000E-03,-125.499953547E-03
+35.617922000E-03,-31.749994451E-03
+35.617923000E-03,+30.750015746E-03
+35.617924000E-03,+93.250015713E-03
+35.617925000E-03,+218.249995121E-03
+35.617926000E-03,+374.499984760E-03
+35.617927000E-03,+499.499994990E-03
+35.617928000E-03,+655.749984595E-03
+35.617929000E-03,+749.500005204E-03
+35.617930000E-03,+780.750025878E-03
+35.617931000E-03,+655.750077753E-03
+35.617932000E-03,+468.250098608E-03
+35.617933000E-03,+218.250119529E-03
+35.617934000E-03,+62.000088378E-03
+35.617935000E-03,+30.750046684E-03
+35.617936000E-03,-499.953300E-06
+35.617937000E-03,-499.963760E-06
+35.617938000E-03,+62.000015253E-03
+35.617939000E-03,+93.250025730E-03
+35.617940000E-03,+155.750015187E-03
+35.617941000E-03,+218.250015154E-03
+35.617942000E-03,+280.750015121E-03
+35.617943000E-03,+312.000025664E-03
+35.617944000E-03,+343.250025648E-03
+35.617945000E-03,+374.500025631E-03
+35.617946000E-03,+312.000057490E-03
+35.617947000E-03,+312.000036240E-03
+35.617948000E-03,+280.750046898E-03
+35.617949000E-03,+218.250057588E-03
+35.617950000E-03,+155.750057621E-03
+35.617951000E-03,+187.000025532E-03
+35.617952000E-03,+155.750046963E-03
+35.617953000E-03,+155.750036240E-03
+35.617954000E-03,+155.750036240E-03
+35.617955000E-03,+155.750036240E-03
+35.617956000E-03,+124.500047029E-03
+35.617957000E-03,+124.500036240E-03
+35.617958000E-03,+124.500036240E-03
+35.617959000E-03,+155.750025401E-03
+35.617960000E-03,+155.750036240E-03
+35.617961000E-03,+155.750036240E-03
+35.617962000E-03,+187.000025351E-03
+35.617963000E-03,+187.000036240E-03
+35.617964000E-03,+187.000036240E-03
+35.617965000E-03,+155.750047177E-03
+35.617966000E-03,+155.750036240E-03
+35.617967000E-03,+187.000025269E-03
+35.617968000E-03,+155.750047226E-03
+35.617969000E-03,+187.000025236E-03
+35.617970000E-03,+155.750047259E-03
+35.617971000E-03,+155.750036240E-03
+35.617972000E-03,+155.750036240E-03
+35.617973000E-03,+124.500047309E-03
+35.617974000E-03,+124.500036240E-03
+35.617975000E-03,+155.750025138E-03
+35.617976000E-03,+124.500047358E-03
+35.617977000E-03,+124.500036240E-03
+35.617978000E-03,+124.500036240E-03
+35.617979000E-03,+124.500036240E-03
+35.617980000E-03,+124.500036240E-03
+35.617981000E-03,+124.500036240E-03
+35.617982000E-03,+155.750025022E-03
